enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,cdi_round,experience_group,training_ten_hours
7675,160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,no info,no info,2,96,1.0,0.9,16-20,80
8898,103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,4,31,0.0,0.9,11-15,0
22735,126,0.479,no info,Has relevent experience,Full time course,Phd,STEM,>20,10000+,Pvt Ltd,>4,44,0.0,0.5,>20,40
3093,50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,Arts,>20,no info,no info,>4,157,0.0,0.9,>20,120
11259,114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,4,23,0.0,0.9,11-15,0
733,53,0.74,Male,Has relevent experience,Part time course,Graduate,STEM,14,no info,Pvt Ltd,>4,12,0.0,0.7,11-15,0
27932,75,0.939,Male,No relevent experience,no_enrollment,Primary School,no info,3,no info,no info,never,52,0.0,0.9,<5,40
7153,23,0.899,Male,Has relevent experience,Part time course,Graduate,STEM,8,10/49,Early Stage Startup,1,19,0.0,0.9,5-10,0
10870,128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,25,1.0,0.5,<5,0
16114,16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,7,0.0,0.9,5-10,0
32158,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,81,0.0,0.9,16-20,80
22048,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,4,105,0.0,0.9,>20,80
14707,64,0.6659999999999999,Male,No relevent experience,Full time course,Graduate,STEM,3,10/49,Pvt Ltd,1,18,0.0,0.7,<5,0
4678,136,0.897,Male,Has relevent experience,no_enrollment,Masters,Other,>20,<10,Early Stage Startup,2,28,0.0,0.9,>20,0
10070,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,3,12,0.0,0.9,>20,0
16340,65,0.802,no info,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,never,64,0.0,0.8,11-15,40
18026,50,0.8959999999999999,Male,No relevent experience,no_enrollment,Primary School,no info,7,no info,no info,never,50,0.0,0.9,5-10,40
10036,103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,10,no info,Public Sector,>4,112,1.0,0.9,5-10,80
2792,173,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,44,0.0,0.9,>20,40
162,16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,3,28,0.0,0.9,>20,0
5070,103,0.92,Male,No relevent experience,no_enrollment,Primary School,no info,3,no info,no info,never,15,0.0,0.9,<5,0
10530,102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1,88,0.0,0.8,5-10,80
20865,114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,56,0.0,0.9,>20,40
7344,104,0.924,Male,No relevent experience,no_enrollment,Primary School,no info,3,no info,no info,never,314,0.0,0.9,<5,280
6789,141,0.763,Male,No relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,1,44,0.0,0.8,5-10,40
12839,64,0.6659999999999999,Male,No relevent experience,no_enrollment,Primary School,no info,<1,no info,no info,never,7,0.0,0.7,<5,0
30306,74,0.579,no info,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,9,0.0,0.6,5-10,0
16274,160,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,no info,no info,>4,88,1.0,0.9,>20,80
13694,104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Early Stage Startup,1,105,0.0,0.9,5-10,80
5154,160,0.92,Other,No relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,2,29,0.0,0.9,<5,0
1272,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,no info,no info,1,50,0.0,0.9,>20,40
26890,36,0.893,Male,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,1,20,0.0,0.9,5-10,0
15515,67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,NGO,1,114,0.0,0.9,16-20,80
11301,67,0.855,Female,No relevent experience,Full time course,Masters,STEM,10,no info,NGO,3,98,0.0,0.9,5-10,80
16516,21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,94,1.0,0.6,11-15,80
32632,136,0.897,no info,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,never,83,0.0,0.9,5-10,80
16778,21,0.624,Male,No relevent experience,Full time course,Masters,STEM,1,500-999,Pvt Ltd,1,218,0.0,0.6,<5,200
7423,160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,no info,no info,1,34,1.0,0.9,<5,0
2649,104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,4,no info,no info,1,50,1.0,0.9,<5,40
8063,24,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,11,0.0,0.7,>20,0
3936,11,0.55,no info,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,3,32,1.0,0.6,5-10,0
29305,61,0.913,Male,Has relevent experience,no_enrollment,High School,no info,14,<10,Pvt Ltd,>4,14,0.0,0.9,11-15,0
4190,75,0.939,Male,Has relevent experience,Part time course,Masters,No Major,>20,no info,no info,>4,80,0.0,0.9,>20,80
8775,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,no info,no info,1,328,0.0,0.9,11-15,320
29702,116,0.743,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,no info,no info,>4,7,0.0,0.7,>20,0
23171,103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,no info,Public Sector,2,52,1.0,0.9,5-10,40
32035,13,0.8270000000000001,Male,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,2,38,0.0,0.8,<5,0
11765,16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,14,0.0,0.9,>20,0
22347,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,19,5000-9999,Pvt Ltd,1,44,0.0,0.9,16-20,40
19548,105,0.794,no info,Has relevent experience,no_enrollment,Graduate,Other,1,100-500,NGO,1,21,0.0,0.8,<5,0
21037,16,0.91,Male,No relevent experience,Full time course,Masters,STEM,14,no info,no info,2,76,1.0,0.9,11-15,40
3201,103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,50-99,NGO,>4,54,0.0,0.9,>20,40
17150,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,no info,never,56,0.0,0.6,5-10,40
23683,90,0.698,Female,No relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,1,51,0.0,0.7,<5,40
27331,44,0.725,Male,No relevent experience,no_enrollment,Masters,STEM,8,no info,no info,2,10,1.0,0.7,5-10,0
21562,28,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,15,50-99,Funded Startup,2,40,0.0,0.9,11-15,40
6960,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,>4,33,0.0,0.9,11-15,0
21720,16,0.91,Male,Has relevent experience,no_enrollment,High School,no info,>20,no info,Pvt Ltd,2,30,0.0,0.9,>20,0
24059,21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,39,0.0,0.6,<5,0
19226,160,0.92,Male,No relevent experience,Full time course,High School,no info,2,50-99,no info,never,25,1.0,0.9,<5,0
4083,103,0.92,Male,Has relevent experience,no_enrollment,Primary School,no info,9,<10,Pvt Ltd,>4,46,0.0,0.9,5-10,40
32154,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,>4,14,0.0,0.9,>20,0
14600,71,0.884,Other,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,>4,141,0.0,0.9,5-10,120
2636,21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,no info,no info,1,70,1.0,0.6,<5,40
10987,103,0.92,Male,Has relevent experience,no_enrollment,High School,no info,6,500-999,Pvt Ltd,2,62,0.0,0.9,5-10,40
9286,21,0.624,Male,No relevent experience,Full time course,High School,no info,2,no info,no info,never,43,0.0,0.6,<5,40
31724,103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,50-99,Pvt Ltd,>4,135,0.0,0.9,>20,120
27742,159,0.843,Male,No relevent experience,Full time course,Graduate,STEM,4,no info,no info,never,30,1.0,0.8,<5,0
29059,11,0.55,no info,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,no info,1,104,1.0,0.6,5-10,80
25451,103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,134,0.0,0.9,>20,120
32644,36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Pvt Ltd,>4,85,0.0,0.9,16-20,80
16755,36,0.893,no info,No relevent experience,Full time course,Graduate,STEM,7,no info,no info,never,39,0.0,0.9,5-10,0
23051,73,0.754,Male,Has relevent experience,Full time course,High School,no info,4,10000+,Pvt Ltd,1,158,0.0,0.8,<5,120
26905,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,102,0.0,0.9,5-10,80
10409,114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,>4,84,0.0,0.9,5-10,80
24679,21,0.624,no info,Has relevent experience,Full time course,Graduate,STEM,3,<10,Public Sector,1,43,1.0,0.6,<5,40
7290,28,0.939,no info,No relevent experience,Full time course,Graduate,STEM,2,no info,no info,1,94,0.0,0.9,<5,80
622,67,0.855,no info,Has relevent experience,no_enrollment,Masters,STEM,10,no info,no info,1,59,0.0,0.9,5-10,40
5468,16,0.91,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,47,0.0,0.9,>20,40
19809,100,0.887,Male,Has relevent experience,Full time course,Graduate,STEM,>20,50-99,Pvt Ltd,1,23,0.0,0.9,>20,0
15492,136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,1,12,0.0,0.9,5-10,0
19828,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,no info,no info,1,96,1.0,0.9,<5,80
15389,136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,1,74,0.0,0.9,5-10,40
16133,16,0.91,no info,No relevent experience,Full time course,Graduate,STEM,9,no info,no info,1,22,0.0,0.9,5-10,0
26522,21,0.624,Male,No relevent experience,no_enrollment,Graduate,Other,3,no info,no info,2,151,1.0,0.6,<5,120
25240,21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,NGO,1,59,0.0,0.6,5-10,40
28899,16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,40,0.0,0.9,>20,40
8,103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,13,100-500,Funded Startup,2,12,0.0,0.9,11-15,0
1005,73,0.754,Female,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Funded Startup,2,47,0.0,0.8,11-15,40
19199,105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,no info,no info,1,6,1.0,0.8,5-10,0
18623,128,0.527,Male,No relevent experience,Part time course,Graduate,Business Degree,4,no info,no info,1,35,0.0,0.5,<5,0
12679,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,>4,57,0.0,0.9,>20,40
8046,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,>4,24,1.0,0.6,5-10,0
240,10,0.895,Male,No relevent experience,no_enrollment,High School,no info,7,no info,no info,>4,86,0.0,0.9,5-10,80
31302,173,0.878,Male,No relevent experience,Full time course,High School,no info,12,no info,no info,4,10,0.0,0.9,11-15,0
5860,136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,3,30,0.0,0.9,5-10,0
32707,103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,no info,1,28,0.0,0.9,>20,0
9293,165,0.903,no info,Has relevent experience,Full time course,Masters,STEM,15,10000+,Pvt Ltd,1,224,0.0,0.9,11-15,200
5122,136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,7,no info,no info,2,46,1.0,0.9,5-10,40
24520,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,no info,1,192,0.0,0.9,5-10,160
21184,103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1,9,0.0,0.9,5-10,0
5310,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,34,1.0,0.6,5-10,0
7241,103,0.92,no info,Has relevent experience,Part time course,Graduate,STEM,15,100-500,Pvt Ltd,2,18,0.0,0.9,11-15,0
8664,45,0.89,Male,Has relevent experience,no_enrollment,High School,no info,>20,500-999,Pvt Ltd,>4,43,0.0,0.9,>20,40
24686,103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,13,no info,no info,never,256,0.0,0.9,11-15,240
28612,75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,no info,1,59,0.0,0.9,>20,40
31754,16,0.91,Other,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,33,0.0,0.9,5-10,0
22415,21,0.624,no info,No relevent experience,no_enrollment,Graduate,STEM,<1,10/49,Pvt Ltd,never,66,1.0,0.6,<5,40
10797,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,3,82,0.0,0.9,>20,80
10926,136,0.897,no info,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,246,0.0,0.9,5-10,240
3934,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,100-500,Pvt Ltd,3,50,0.0,0.9,5-10,40
13331,27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,3,85,0.0,0.8,11-15,80
25666,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,no info,1,2,0.0,0.9,<5,0
17280,24,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,no info,no info,1,18,1.0,0.7,11-15,0
32569,103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,2,17,0.0,0.9,<5,0
26081,45,0.89,Male,No relevent experience,Full time course,Graduate,STEM,7,no info,no info,1,152,1.0,0.9,5-10,120
16958,65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,22,0.0,0.8,5-10,0
31667,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,1,no info,no info,1,24,1.0,0.9,<5,0
27671,97,0.925,Male,Has relevent experience,no_enrollment,High School,no info,9,100-500,Pvt Ltd,1,68,0.0,0.9,5-10,40
890,160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1,57,1.0,0.9,5-10,40
25500,103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,NGO,3,266,0.0,0.9,11-15,240
29697,103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,>20,1000-4999,Pvt Ltd,1,48,0.0,0.9,>20,40
6397,103,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,>4,43,0.0,0.9,>20,40
4081,114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,2,5,1.0,0.9,11-15,0
17682,57,0.866,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,47,0.0,0.9,5-10,40
29774,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,65,0.0,0.9,5-10,40
10018,103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,4,44,0.0,0.9,11-15,40
28242,45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,31,0.0,0.9,>20,0
22447,16,0.91,Male,Has relevent experience,no_enrollment,Masters,Other,19,no info,no info,1,15,0.0,0.9,16-20,0
26880,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,3,105,0.0,0.9,5-10,80
20839,23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,50,0.0,0.9,>20,40
20626,114,0.926,Male,Has relevent experience,Part time course,Graduate,Arts,7,50-99,Pvt Ltd,2,19,0.0,0.9,5-10,0
2764,114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,6,0.0,0.9,16-20,0
26362,103,0.92,Male,No relevent experience,Full time course,Masters,STEM,6,no info,no info,never,14,1.0,0.9,5-10,0
17628,116,0.743,no info,Has relevent experience,no_enrollment,High School,no info,1,1000-4999,Pvt Ltd,1,132,0.0,0.7,<5,120
21040,21,0.624,no info,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1,69,0.0,0.6,5-10,40
5689,67,0.855,no info,Has relevent experience,no_enrollment,Masters,STEM,8,no info,no info,2,41,1.0,0.9,5-10,40
12313,103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,19,no info,no info,1,88,0.0,0.9,16-20,80
20729,16,0.91,no info,No relevent experience,no_enrollment,High School,no info,7,1000-4999,Public Sector,>4,32,0.0,0.9,5-10,0
23143,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,9,10/49,Pvt Ltd,1,91,0.0,0.9,5-10,80
31770,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,58,1.0,0.6,<5,40
22651,21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,13,no info,no info,2,166,0.0,0.6,11-15,160
3779,160,0.92,no info,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,3,52,0.0,0.9,<5,40
21926,116,0.743,Male,Has relevent experience,Part time course,Graduate,STEM,2,100-500,no info,1,16,0.0,0.7,<5,0
1544,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,2,83,0.0,0.9,5-10,80
30323,67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,18,no info,no info,1,88,0.0,0.9,16-20,80
23285,16,0.91,Male,Has relevent experience,no_enrollment,High School,no info,16,no info,no info,1,282,0.0,0.9,16-20,280
5905,21,0.624,no info,Has relevent experience,Full time course,Graduate,STEM,<1,50-99,Pvt Ltd,1,94,1.0,0.6,<5,80
5752,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,8,0.0,0.9,5-10,0
32724,74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,21,0.0,0.6,5-10,0
4831,100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,never,102,0.0,0.9,5-10,80
25424,91,0.691,Male,No relevent experience,Full time course,High School,no info,2,no info,no info,never,55,0.0,0.7,<5,40
23415,10,0.895,Male,Has relevent experience,Part time course,Masters,STEM,9,<10,Funded Startup,2,26,0.0,0.9,5-10,0
505,150,0.698,Male,No relevent experience,Full time course,Graduate,STEM,2,no info,Pvt Ltd,never,16,0.0,0.7,<5,0
8841,103,0.92,no info,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Public Sector,1,314,0.0,0.9,11-15,280
23502,21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,42,0.0,0.6,5-10,40
32138,103,0.92,no info,No relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,>4,36,1.0,0.9,5-10,0
10085,40,0.7759999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,10,1000-4999,Pvt Ltd,1,104,0.0,0.8,5-10,80
9307,21,0.624,no info,Has relevent experience,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,2,158,0.0,0.6,11-15,120
25284,16,0.91,no info,No relevent experience,no_enrollment,Graduate,Arts,2,no info,no info,2,21,1.0,0.9,<5,0
28520,71,0.884,Other,Has relevent experience,Part time course,Masters,STEM,>20,10/49,Funded Startup,2,5,0.0,0.9,>20,0
12582,27,0.848,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Early Stage Startup,1,31,0.0,0.8,11-15,0
30863,128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,43,1.0,0.5,5-10,40
12393,152,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Funded Startup,>4,4,0.0,0.7,>20,0
16127,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,114,0.0,0.9,5-10,80
15703,114,0.926,no info,Has relevent experience,no_enrollment,Graduate,Business Degree,12,no info,no info,>4,35,0.0,0.9,11-15,0
668,11,0.55,Male,Has relevent experience,Part time course,Graduate,STEM,2,10/49,Early Stage Startup,1,41,0.0,0.6,<5,40
20613,37,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,36,0.0,0.8,5-10,0
28455,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,10,10/49,Pvt Ltd,1,52,0.0,0.9,5-10,40
214,97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,never,170,0.0,0.9,<5,160
14087,103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,204,0.0,0.9,11-15,200
14134,75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,no info,no info,>4,157,0.0,0.9,>20,120
10784,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,no info,Pvt Ltd,2,7,0.0,0.9,>20,0
26641,103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,4,192,1.0,0.9,16-20,160
24274,114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5,no info,no info,1,39,0.0,0.9,5-10,0
28463,28,0.939,Male,No relevent experience,Full time course,Graduate,STEM,9,no info,no info,2,39,0.0,0.9,5-10,0
24902,21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,1,4,1.0,0.6,5-10,0
22699,114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,never,74,0.0,0.9,5-10,40
28369,16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,1,51,0.0,0.9,11-15,40
